Mel-Man,Dr. Dre,None,None,None,None,None,None,None,None,Dr. Dre,Eminem,Mel-Man,Mike Elizondo,None,None,Who Knew,Eminem,LyricsData/Who-Knew_Eminem.txt,May 23 2000,Richard Huredia,Dr. Dre,They Like Me by KJ-52 (Ft. Lecrae),ImgData/Who-Knew_Eminem.jpg,,"274,503",142,None,None,None,None,None,None,None,None,None,None
Marian Hill,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Pearls,Samantha Gongol,LyricsData/Pearls_Samantha-Gongol.txt,February 9 2018,None,None,None,ImgData/Pearls_Samantha-Gongol.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Cross Your Mind (Spanish Version),Sabrina Claudio,LyricsData/Cross-Your-Mind-(Spanish-Version)_Sabrina-Claudio.txt,None,None,None,None,ImgData/Cross-Your-Mind-(Spanish-Version)_Sabrina-Claudio.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Paul McCartney,None,None,None,None,None,Maybe I'm Amazed,Jamie Dornan,LyricsData/Maybe-I'm-Amazed_Jamie-Dornan.txt,February 19 2018,None,None,None,ImgData/Maybe-I'm-Amazed_Jamie-Dornan.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Bass Brothers,Eminem,None,None,None,None,None,None,None,None,Swifty McVay,Bizarre,Mr. Porter,Proof,Kuniva,Eminem,Under the Influence,Eminem,LyricsData/Under-the-Influence_Eminem.txt,May 23 2000,Mike Butler&Aaron Lepley,Eminem&Richard Huredia,Let The Record Skip by Bizarre,ImgData/Under-the-Influence_Eminem.jpg,D12,"208,546",154,None,None,None,None,None,None,None,None,Instigator by D12&Let The Record by Bizarre (Ft. Young Miles),None
None,None,None,None,None,None,None,None,None,None,Danny Elfman,None,None,None,None,None,Seeing Red,Danny Elfman,LyricsData/Seeing-Red_Danny-Elfman.txt,February 9 2018,None,None,None,ImgData/Seeing-Red_Danny-Elfman.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Danny Elfman,None,None,None,None,None,Freed,Danny Elfman,LyricsData/Freed_Danny-Elfman.txt,February 9 2018,None,None,None,ImgData/Freed_Danny-Elfman.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
Dr. Dre,None,None,None,None,None,None,None,None,None,Trevor Lawrence Jr.,Dawaun Parker,Mark Batson,Dr. Dre,Eminem,None,Underground,Eminem,LyricsData/Underground_Eminem.txt,May 15 2009,None,Dr. Dre,None,ImgData/Underground_Eminem.jpg,,"181,098",152,None,None,None,None,None,None,None,None,None,None
Dr. Dre,Eminem,None,None,None,None,None,None,None,None,Eminem,Charmagne Tripp,None,None,None,None,We Made You,Eminem,LyricsData/We-Made-You_Eminem.txt,April 7 2009,None,Dr. Dre,Underground by Eminem,ImgData/We-Made-You_Eminem.jpg,,"271,365",142,None,None,None,None,None,None,Effigy Studios,None,We Made You by Chris Webby,None
None,None,None,None,None,None,None,None,None,None,Tore Nissen,Ali Payami,Ilya Salmanzadeh,Savan Kotecha,Max Martin,None,Love Me Like You Do (Fifty Shades Freed Version),Ellie Goulding,LyricsData/Love-Me-Like-You-Do-(Fifty-Shades-Freed-Version)_Ellie-Goulding.txt,February 9 2018,None,None,None,ImgData/Love-Me-Like-You-Do-(Fifty-Shades-Freed-Version)_Ellie-Goulding.jpg,,None,5,None,None,None,None,None,None,None,None,None,Love Me Like You Do by Ellie Goulding
Yelawolf,None,None,None,None,None,None,None,None,None,Yelawolf,None,None,None,None,None,True To Yourself,Yelawolf,LyricsData/True-To-Yourself_Yelawolf.txt,October 27 2017,None,None,None,ImgData/True-To-Yourself_Yelawolf.jpg,Bones Owens,"9,384",11,None,None,None,None,None,None,House of Blues Studios in Nashville,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,États d'Amour,Amir Haddad,LyricsData/États-d'Amour_Amir-Haddad.txt,August 25 2017,None,None,None,ImgData/États-d'Amour_Amir-Haddad.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
StillNas,Spike Miller,None,None,None,None,None,None,None,None,Alonzo,None,None,None,None,None,Suis-moi,Alonzo,LyricsData/Suis-moi_Alonzo.txt,July 28 2017,None,None,None,ImgData/Suis-moi_Alonzo.jpg,,"41,833",8,None,None,None,None,None,None,None,None,None,None
Charlie Puth,None,None,None,None,None,None,None,None,None,Jacob Kasher,Charlie Puth,None,None,None,None,Attention,Charlie Puth,LyricsData/Attention_Charlie-Puth.txt,Attention (Charlie Puth - Female Version) by Talia Mar,None,Charlie Puth&Manny Marroquin,None,ImgData/Attention_Charlie-Puth.jpg,,"2,948,434",92,None,None,None,None,None,None,April 21 2017,None,Attention by First to Eleven&Attention by Tyler  Ryan&Attention (Female Perspective) by Andie Case&Attention by Scott Bradlee's Postmodern Jukebox (Ft. Casey Abrams)&Hridoy Khan and Friends - Cover Mashup 2017 by Hridoy Khan (Ft. Prottoy Khan  Tasnim Anika)&Attention by HRVY,None
Fresh Coast,The Boy Next Door,None,None,None,None,None,None,None,None,Walter Leon Aguilar,None,None,None,None,None,La Colegiala,"The Boy Next Door, Fresh Coast","LyricsData/La-Colegiala_The-Boy-Next-Door,-Fresh-Coast.txt",June 5 2017,None,None,None,"ImgData/La-Colegiala_The-Boy-Next-Door,-Fresh-Coast.jpg",Jody Bernal,None,3,None,None,None,None,None,None,None,None,None,None
CP DUBB,Mike WiLL Made-It,Jaegen,1Mind,None,None,None,None,None,None,1Mind,Jaegen,CP DUBB,Mike WiLL Made-It,French Montana,Swae Lee,Unforgettable,French Montana,LyricsData/Unforgettable_French-Montana.txt,April 7 2017,None,Jaycen Joshua,None,ImgData/Unforgettable_French-Montana.jpg,Swae Lee,"2,625,574",118,None,None,None,None,None,None,None,None,Please Don't by Lord Twinkletoes&COZYCUZPARISMADEMEDOIT2 by Liri,None
Willy William,None,None,None,None,None,None,None,None,None,Rolo (Producer),J Balvin,None,None,None,None,Mi Gente,J Balvin & Willy William,LyricsData/Mi-Gente_J-Balvin-&-Willy-William.txt,June 30 2017,None,Phil Greiss,None,ImgData/Mi-Gente_J-Balvin-&-Willy-William.jpg,,"1,248,482",41,None,None,None,None,None,None,None,None,The Ting Go Challenge by DJ Flex (Ft. Big Shaq  MC Quakez)&Atura ou Surta by MC GW&One Night Stand by Kollegah  Farid Bang,Voodoo Song by Willy William
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Juste Le Vent,Face Kontrol,LyricsData/Juste-Le-Vent_Face-Kontrol.txt,May 1 2017,None,None,None,ImgData/Juste-Le-Vent_Face-Kontrol.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Martin Sjølie,None,None,None,None,None,None,None,None,None,Martin Sjølie,Sigrid,None,None,None,None,Don't Kill My Vibe,Sigrid,LyricsData/Don't-Kill-My-Vibe_Sigrid.txt,February 10 2017,None,None,None,ImgData/Don't-Kill-My-Vibe_Sigrid.jpg,,"75,230",19,None,None,None,None,None,None,None,None,None,None
Jeremy Lloyd,None,None,None,None,None,None,None,None,None,Jeremy Lloyd,Samantha Gongol,None,None,None,None,Down,Marian Hill,LyricsData/Down_Marian-Hill.txt,March 4 2016,None,Jeremy Lloyd&Tony Maserati,None,ImgData/Down_Marian-Hill.jpg,,"275,239",28,None,None,None,None,None,None,None,None,ATHENA by Levi Hinson&Pain by Mannix,None
Happy Perez,None,None,None,None,None,None,None,None,None,Benny Blanco,Edvard Førre Erfjord,Henrik Barman Michelsen,Machine Gun Kelly,Nathan Perez,Rachel Moulden,At My Best,Machine Gun Kelly,LyricsData/At-My-Best_Machine-Gun-Kelly.txt,March 17 2017,None,None,None,ImgData/At-My-Best_Machine-Gun-Kelly.jpg,Hailee Steinfeld,"412,543",49,None,None,None,None,None,Bad Boy Entertainment&EST 19XX&Geffen Records&Interscope Records,555 Studio (Los Angeles CA) CRC Music  Post (Chicago IL) Maiday Studio Bow E3 (London England),None,None,None
Sebastian Arman,Lost Boy,Joacim Persson,None,None,None,None,None,None,None,Joacim Persson,Sebastian Arman,Marlon Roudette,None,None,None,Ultra Love,Marlon Roudette,LyricsData/Ultra-Love_Marlon-Roudette.txt,May 26 2017,None,None,None,ImgData/Ultra-Love_Marlon-Roudette.jpg,,"10,892",2,None,None,Wez Clarke,None,None,None,None,None,None,None
Eminem,None,None,None,None,None,None,None,None,None,Luis Resto,Eminem,None,None,None,None,We as Americans,Eminem,LyricsData/We-as-Americans_Eminem.txt,November 12 2004,None,Mike Strange&Eminem&Steve King,None,ImgData/We-as-Americans_Eminem.jpg,,"102,511",109,None,None,None,None,None,None,None,None,None,None
Louis The Child,None,None,None,None,None,None,None,None,None,Louis The Child,Jacob Banks,None,None,None,None,Diddy Bop,Jacob Banks & Louis The Child,LyricsData/Diddy-Bop_Jacob-Banks-&-Louis-The-Child.txt,February 9 2018,None,None,None,ImgData/Diddy-Bop_Jacob-Banks-&-Louis-The-Child.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Sia,None,None,None,None,None,Deer In Headlights,Sia,LyricsData/Deer-In-Headlights_Sia.txt,February 9 2018,None,None,None,ImgData/Deer-In-Headlights_Sia.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
Kuk Harrell,Lorde,Frank Dukes,Jack Antonoff,None,None,None,None,None,None,Joel Little,Jack Antonoff,Lorde,None,None,None,Green Light,Lorde,LyricsData/Green-Light_Lorde.txt,March 2 2017,None,None,Supercut by Lorde,ImgData/Green-Light_Lorde.jpg,,"654,438",122,None,None,None,None,None,None,Electric Lady Studios New York NY USA / Rough Customer Studio Brooklyn Heights NY USA / Westlake Recording Studios Los Angeles CA USA,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Ta Meilluare Ennemie (Pearls),Samantha Gongol,LyricsData/Ta-Meilluare-Ennemie-(Pearls)_Samantha-Gongol.txt,February 2 2018,None,None,None,ImgData/Ta-Meilluare-Ennemie-(Pearls)_Samantha-Gongol.jpg,Juliette Armanet,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
DJ Camper,None,None,None,None,None,None,None,None,None,James Brown,None,None,None,None,None,I Got You (I Feel Good)*,Jessie J,LyricsData/I-Got-You-(I-Feel-Good)*_Jessie-J.txt,February 9 2018,None,Jaycen Joshua,None,ImgData/I-Got-You-(I-Feel-Good)*_Jessie-J.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Come On Back,Shungudzo Kuyimba,LyricsData/Come-On-Back_Shungudzo-Kuyimba.txt,February 2 2018,None,None,None,ImgData/Come-On-Back_Shungudzo-Kuyimba.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Change Your Mind,Mike Snow,LyricsData/Change-Your-Mind_Mike-Snow.txt,February 2 2018,None,None,None,ImgData/Change-Your-Mind_Mike-Snow.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Cross Your Mind,Sabrina Claudio,LyricsData/Cross-Your-Mind_Sabrina-Claudio.txt,None,None,None,None,ImgData/Cross-Your-Mind_Sabrina-Claudio.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Julia Michaels,None,None,None,None,None,Are You,Julia Michaels,LyricsData/Are-You_Julia-Michaels.txt,February 9 2018,None,None,None,ImgData/Are-You_Julia-Michaels.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,The Wolf,The Spencer Lee Band,LyricsData/The-Wolf_The-Spencer-Lee-Band.txt,January 19 2018,None,None,None,ImgData/The-Wolf_The-Spencer-Lee-Band.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Michael Hutchence,Andrew Farriss,None,None,None,None,Never Tear Us Apart,Bishop Briggs,LyricsData/Never-Tear-Us-Apart_Bishop-Briggs.txt,January 19 2018,None,None,None,ImgData/Never-Tear-Us-Apart_Bishop-Briggs.jpg,,"8,717",7,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Big Spender,Kiana Ledé,LyricsData/Big-Spender_Kiana-Ledé.txt,February 2 2018,None,None,None,ImgData/Big-Spender_Kiana-Ledé.jpg,Prince Charlez,None,2,None,None,None,None,None,None,None,None,None,None
MNEK,Tayla Parx,"Brian ""Peoples"" Garcia",Morten Ristorp,None,None,None,None,None,None,MNEK,Tayla Parx,None,None,None,None,Heaven,Julia Michaels,LyricsData/Heaven_Julia-Michaels.txt,January 19 2018,None,None,None,ImgData/Heaven_Julia-Michaels.jpg,,None,7,None,None,None,None,None,None,None,None,None,None
Whethan,None,None,None,None,None,None,None,None,None,Whethan,Sarah Aarons,John Hill,Dua Lipa,None,None,High*,Whethan & Dua Lipa,LyricsData/High*_Whethan-&-Dua-Lipa.txt,February 9 2018,None,None,None,ImgData/High*_Whethan-&-Dua-Lipa.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Jessie Reyez,None,None,None,None,None,Sacrifice,Black Atlass,LyricsData/Sacrifice_Black-Atlass.txt,February 9 2018,None,None,None,ImgData/Sacrifice_Black-Atlass.jpg,Jessie Reyez,None,2,None,None,None,None,None,None,None,None,None,None
Peter Karlsson,​watt,Ali Payami,None,None,None,None,None,None,None,​watt,Ali Tamposi,Ali Payami,None,None,None,For You,Liam Payne & Rita Ora,LyricsData/For-You_Liam-Payne-&-Rita-Ora.txt,January 5 2018,None,None,None,ImgData/For-You_Liam-Payne-&-Rita-Ora.jpg,,"131,118",21,None,None,Ali Payami,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Maintenant,Caroline Costa,LyricsData/Maintenant_Caroline-Costa.txt,October 20 2017,None,None,None,ImgData/Maintenant_Caroline-Costa.jpg,Nyco Lilliu,None,2,None,None,None,None,None,None,None,None,None,None
Jonas Blue,None,None,None,None,None,None,None,None,None,Ed Drewett,RØMANS,Jonas Blue,None,None,None,Mama,Jonas Blue,LyricsData/Mama_Jonas-Blue.txt,May 5 2017,None,None,None,ImgData/Mama_Jonas-Blue.jpg,William Singe,"690,518",29,None,None,None,None,None,None,None,None,None,None
Jo Rafaa,None,None,None,None,None,None,None,None,None,Lartiste,None,None,None,None,None,Catchu catchu,Lartiste,LyricsData/Catchu-catchu_Lartiste.txt,October 6 2017,None,None,None,ImgData/Catchu-catchu_Lartiste.jpg,,"28,450",17,None,None,None,None,None,None,None,None,None,None
Hobo  Mojo,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Ton combat,Arcadian,LyricsData/Ton-combat_Arcadian.txt,None,None,None,None,ImgData/Ton-combat_Arcadian.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
Ødyssey,None,None,None,None,None,None,None,None,None,Ødyssey,None,None,None,None,None,Mind (ft. Kimberley Krump),Ødyssey,LyricsData/Mind-(ft.-Kimberley-Krump)_Ødyssey.txt,October 13 2017,None,None,None,ImgData/Mind-(ft.-Kimberley-Krump)_Ødyssey.jpg,Kimberley Krump,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Push the Feeling On,Sound Of Legend,LyricsData/Push-the-Feeling-On_Sound-Of-Legend.txt,None,None,None,None,ImgData/Push-the-Feeling-On_Sound-Of-Legend.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Ask Me Tomorrow,Fais,LyricsData/Ask-Me-Tomorrow_Fais.txt,April 13 2017,None,None,None,ImgData/Ask-Me-Tomorrow_Fais.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Benjamin Rice,BloodPop®,None,None,None,None,None,None,None,None,Raye,Hailee Steinfeld,Ellie Goulding,Andrew Jackson,BloodPop®,Ely Weisfield,Capital Letters,Hailee Steinfeld & BloodPop®,LyricsData/Capital-Letters_Hailee-Steinfeld-&-BloodPop®.txt,January 12 2018,None,None,None,ImgData/Capital-Letters_Hailee-Steinfeld-&-BloodPop®.jpg,,"70,621",13,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Chasing Highs,Alma,LyricsData/Chasing-Highs_Alma.txt,March 23 2017,None,None,None,ImgData/Chasing-Highs_Alma.jpg,,"34,906",9,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Can't Stop Thinking About You,Oceana,LyricsData/Can't-Stop-Thinking-About-You_Oceana.txt,April 7 2017,None,None,None,ImgData/Can't-Stop-Thinking-About-You_Oceana.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Make Ya,DJ BrainDead,LyricsData/Make-Ya_DJ-BrainDead.txt,May 19 2017,None,None,None,ImgData/Make-Ya_DJ-BrainDead.jpg,Tedros - טדרוס,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Max Martin,Ali Payami,None,None,None,None,None,None,None,None,The Weeknd,Max Martin,Peter Svensson,Savan Kotecha,Ali Payami,Belly,Rockin',The Weeknd,LyricsData/Rockin'_The-Weeknd.txt,November 25 2016,None,John Hanes&Serban Ghenea,None,ImgData/Rockin'_The-Weeknd.jpg,,"307,421",71,None,None,None,None,None,None,None,None,None,None
David Guetta,Afrojack,None,None,None,None,None,None,None,None,Faisal Ben Said,Afrojack,Ester Dean,None,None,None,Another Life,Afrojack & David Guetta,LyricsData/Another-Life_Afrojack-&-David-Guetta.txt,April 28 2017,None,None,None,ImgData/Another-Life_Afrojack-&-David-Guetta.jpg,Ester Dean,"44,872",18,None,None,None,None,None,None,None,None,None,None
Eminem,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Like Dat,Stat Quo,LyricsData/Like-Dat_Stat-Quo.txt,None,None,None,None,ImgData/Like-Dat_Stat-Quo.jpg,,None,3,None,None,None,None,None,None,None,None,Like Dat by Lil Wayne,None
Rikanatti,Mike Elizondo,Eminem,None,None,None,None,None,None,None,Freddie Mercury,Rikanatti,Mike Elizondo,Eminem,Ca$his,None,Ms. Jenkins,Ca$his,LyricsData/Ms.-Jenkins_Ca$his.txt,None,None,None,None,ImgData/Ms.-Jenkins_Ca$his.jpg,,None,8,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,Joe Young,K-Young,Rick Ross,The Game,None,None,None,None,None,None,None,Do it all,Ca$his,LyricsData/Do-it-all_Ca$his.txt,None,None,None,None,ImgData/Do-it-all_Ca$his.jpg,The Game,None,13,None,None,None,None,None,None,None,None,None,None
Eminem,Luis Resto,None,None,None,None,None,None,None,None,Jeff Bass,Luis Resto,Eminem,Ca$his,None,None,Pistol Poppin',Ca$his,LyricsData/Pistol-Poppin'_Ca$his.txt,May 22 2007,None,None,None,ImgData/Pistol-Poppin'_Ca$his.jpg,Eminem,"5,380",15,None,None,None,None,None,None,None,None,None,None
Eminem,Dr. Dre,None,None,None,JAY-Z,Dr. Dre,50 Cent,Stat Quo,Ca$his,50 Cent,Ca$his,JAY-Z,Stat Quo,Eminem,None,Syllables,Eminem,LyricsData/Syllables_Eminem.txt,December 23 2010,None,None,None,ImgData/Syllables_Eminem.jpg,Ca$his,"110,250",104,None,None,None,None,None,None,None,None,None,None
Eminem,None,None,None,None,None,None,None,None,None,Kuniva,Mr. Porter,Bizarre,Proof,Swifty McVay,Eminem,Slow Your Roll,D12,LyricsData/Slow-Your-Roll_D12.txt,April 27 2004,None,None,None,ImgData/Slow-Your-Roll_D12.jpg,,None,18,None,None,None,None,None,None,None,None,None,None
Rick Rock,None,None,None,None,None,None,None,None,None,50 Cent,Rick Rock,None,None,None,None,Stretch,50 Cent,LyricsData/Stretch_50-Cent.txt,November 9 2009,None,Steve Baughman,None,ImgData/Stretch_50-Cent.jpg,,"5,965",16,None,None,None,None,None,None,The Big House (Farmington CT),None,None,None
Ty Fyffe,Dr. Dre,None,None,None,None,None,None,None,None,50 Cent,Dr. Dre,Ty Fyffe,None,None,None,Straight to the Bank,50 Cent,LyricsData/Straight-to-the-Bank_50-Cent.txt,June 29 2007,None,None,None,ImgData/Straight-to-the-Bank_50-Cent.jpg,,"62,664",32,None,None,None,None,None,None,None,None,None,None
Eminem,None,None,None,None,None,None,None,None,None,Eminem,None,None,None,None,None,Stimulate,Eminem,LyricsData/Stimulate_Eminem.txt,None,None,None,None,ImgData/Stimulate_Eminem.jpg,,"45,285",53,None,None,None,None,None,None,None,None,None,None
Bongo the Drum GAHD,None,None,None,None,None,None,None,None,None,50 Cent,Jeremih,None,None,None,None,Still Think I'm Nothing,50 Cent,LyricsData/Still-Think-I'm-Nothing_50-Cent.txt,November 16 2017,None,None,None,ImgData/Still-Think-I'm-Nothing_50-Cent.jpg,Jeremih,"51,627",28,None,None,None,None,None,None,None,None,None,None
Eminem,None,None,None,None,None,None,None,None,None,Steve Berman,None,None,None,None,None,Steve's Coffee House,D12,LyricsData/Steve's-Coffee-House_D12.txt,April 27 2004,None,None,None,ImgData/Steve's-Coffee-House_D12.jpg,,None,11,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Paul Rosenberg,Eminem,None,None,None,None,Steve Berman (Skit) [2009],Eminem,LyricsData/Steve-Berman-(Skit)-[2009]_Eminem.txt,May 15 2009,None,None,None,ImgData/Steve-Berman-(Skit)-[2009]_Eminem.jpg,,"34,451",47,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Steve Berman (Skit),D12,LyricsData/Steve-Berman-(Skit)_D12.txt,June 19 2001,None,None,None,ImgData/Steve-Berman-(Skit)_D12.jpg,,None,18,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Scary Movies - Instrumental,Bad Meets Evil,LyricsData/Scary-Movies---Instrumental_Bad-Meets-Evil.txt,None,None,None,None,ImgData/Scary-Movies---Instrumental_Bad-Meets-Evil.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
"Rob ""Reef"" Tewlow",None,None,None,None,None,None,None,None,None,Eminem,Royce da 5’9”,None,None,None,None,Scary Movies,Bad Meets Evil,LyricsData/Scary-Movies_Bad-Meets-Evil.txt,October 1 1999,None,None,None,ImgData/Scary-Movies_Bad-Meets-Evil.jpg,,"45,422",59,None,None,None,None,None,None,None,None,Cock Massage by Eminem,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Scary Movie,Bad Meets Evil,LyricsData/Scary-Movie_Bad-Meets-Evil.txt,None,None,None,None,ImgData/Scary-Movie_Bad-Meets-Evil.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
Eminem,None,None,None,None,None,None,None,None,None,Royce da 5’9”,Eminem,None,None,None,None,Renegade,Bad Meets Evil,LyricsData/Renegade_Bad-Meets-Evil.txt,January 1 2005,None,None,None,ImgData/Renegade_Bad-Meets-Evil.jpg,,"37,466",51,None,None,None,None,None,None,None,None,None,None
"Rob ""Reef"" Tewlow",None,None,None,None,None,None,None,None,None,Royce da 5’9”,Eminem,None,None,None,None,Nuttin' to Do,Bad Meets Evil,LyricsData/Nuttin'-to-Do_Bad-Meets-Evil.txt,October 1 1999,None,None,None,ImgData/Nuttin'-to-Do_Bad-Meets-Evil.jpg,,"20,892",37,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Kool Kid Freestyle,Bad Meets Evil,LyricsData/Kool-Kid-Freestyle_Bad-Meets-Evil.txt,January 1 1999,None,None,None,ImgData/Kool-Kid-Freestyle_Bad-Meets-Evil.jpg,,None,19,None,None,None,None,None,None,None,None,None,None
Boi-1da,None,None,None,None,None,None,None,None,None,Matthew Burnett,Boi-1da,Jordan Evans,Luis Resto,Eminem,None,Not Afraid,Eminem,LyricsData/Not-Afraid_Eminem.txt,April 29 2010,None,Mike Strange&Eminem,None,ImgData/Not-Afraid_Eminem.jpg,,"885,126",232,None,None,None,None,None,None,Effigy Studios (Ferndale Michigan) Encore Studios (Burbank California) Boi-1da Studios (Ajax Ontario),None,United State Of Pop 2010 (Don't Stop The Pop) by DJ Earworm,None
Eminem,None,None,None,None,None,None,None,None,None,50 Cent,Eminem,Jeff Bass,Mike Strange,Tony Campana,None,Peep Show,50 Cent,LyricsData/Peep-Show_50-Cent.txt,September 11 2007,None,None,None,ImgData/Peep-Show_50-Cent.jpg,Eminem,"14,327",17,None,None,None,None,None,None,None,None,None,None
Kane Beatz,None,None,None,None,None,None,None,None,None,Royce da 5’9”,Joe Budden,Crooked I,Joell Ortiz,None,None,Park It Sideways,Slaughterhouse,LyricsData/Park-It-Sideways_Slaughterhouse.txt,August 28 2012,None,Eminem&Mike Strange,None,ImgData/Park-It-Sideways_Slaughterhouse.jpg,,"15,570",37,None,None,None,None,None,None,Effigy Studios DPA Studios,None,None,None
The Alchemist,None,None,None,None,None,None,None,None,None,Royce da 5’9”,None,None,None,None,None,I'm the King,Royce da 5’9”,LyricsData/I'm-the-King_Royce-da-5’9”.txt,None,None,None,None,ImgData/I'm-the-King_Royce-da-5’9”.jpg,,None,18,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,I'm the king - radio version,Bad Meets Evil,LyricsData/I'm-the-king---radio-version_Bad-Meets-Evil.txt,None,None,None,None,ImgData/I'm-the-king---radio-version_Bad-Meets-Evil.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Mike Elizondo,Dr. Dre,None,None,None,None,None,None,None,None,50 Cent,Dr. Dre,Che Pope,Mike Elizondo,Steven Standard,None,Outta Control,50 Cent,LyricsData/Outta-Control_50-Cent.txt,March 3 2005,None,Dr. Dre,None,ImgData/Outta-Control_50-Cent.jpg,,"28,018",23,None,None,None,None,None,None,Record One (Sherman Oaks CA),None,None,None
None,None,None,None,None,None,None,None,None,None,Paul Rosenberg,Eminem,None,None,None,None,Paul (Skit) (Encore),Eminem,LyricsData/Paul-(Skit)-(Encore)_Eminem.txt,November 12 2004,None,None,None,ImgData/Paul-(Skit)-(Encore)_Eminem.jpg,Paul Rosenberg,"12,979",12,None,None,None,None,None,None,None,None,None,None
Dr. Seuss (producer),None,None,None,None,None,None,None,None,None,Royce da 5’9”,Eminem,None,None,None,None,Bad Meets Evil (Original),Bad Meets Evil,LyricsData/Bad-Meets-Evil-(Original)_Bad-Meets-Evil.txt,None,None,None,None,ImgData/Bad-Meets-Evil-(Original)_Bad-Meets-Evil.jpg,,None,15,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Paul Rosenberg,Eminem,None,None,None,None,Paul (Skit) [2009],Eminem,LyricsData/Paul-(Skit)-[2009]_Eminem.txt,May 15 2009,Paul Rosenberg,None,None,ImgData/Paul-(Skit)-[2009]_Eminem.jpg,,"33,568",24,None,None,None,None,None,None,None,None,None,None
